msno,song_id,source_system_tab,source_screen_name,source_type,target
UxaYULKcCFk1MwTMWpBJXRN7qGOITfqbuGkMDzT+HRs=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,0
q3wD0ROtXDnpSEfBFi9HH18uiqDpsZqs6fc0oS+o6oA=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,explore,Explore,online-playlist,0
f/cSj5T6XB8+eVI8iwwVmPaTRjox3B2HABiwevreqT0=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
K9bx7UjlgLkTe9/MQ3cpgUsW4WJYZdOM9jbUkCg6dlo=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
c/njtFgi+Yo7EZsTvzWSPf9hVZgdf8oqH5vJjjbPTG0=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-playlist,1
hzLA40N7Al0+smRAnZND3pv3DSPjkg8zSnQRKzO7Jg0=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,0
V+j5puuMoqKEPxjdQog4zRkonqAcaqLp4bQrH+GkrTs=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
l1scBG5gh3gYgrb/mBDQt4xW4OaxIPpS72ev7n+uzn4=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
4aCqMwXTnmXOfAzp3W/J6ja3GGqNZ4tp3FeWgBOBr8Y=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
iduk/8d4HbpKuYf+4SzifkoHpzmeDcW9yCnaZEkxdh8=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
BYE42U3eN3wrgi3h5NeBqu+5lnj5l5hEQDJkoyaginU=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,0
gTYU7/c7Beb03aKvhdecNm8rbkPfEtdBMUJv2SFWGHU=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,,song-based-playlist,1
n581lEbItvtY1VWuuLIovpQTledmzfZGOt11O2+me7g=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
N/rksfHIM3Xy6B3fT6hJpMje/fF/LdYs9uUh0qiVO3Q=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Feature,online-playlist,0
bpEtuPOLtclEr9WE7IdRZF8Yz/os69bsa3Bag6hI9yI=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
eKF7Xr8rb2BBPfe65z7PP5aV9oBPAQfy65P5cuDdVjs=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,0
O0yPVrXeR+lTuR8PKDlxqvFqLw90YnoA2jLYDNR2Jik=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-playlist,1
8Ve+/tnEh8udykw9NcYIPBGj/1xosPxWkeoHhMDNw6w=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
mxAKYYxjZ6KHhAFmMp10oQonZP0HEfCUWtkgHroKOyA=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-playlist,1
/Vxd4J+9udYtSS3+UaCeSpJSY0/rhhoGANhL38IhVrU=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Chart,online-playlist,1
yynxYxm1YGrNxjbwUCyeMYGqIuUEzouEpvnweQX6JVI=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Chart,online-playlist,1
VhV3J7RsA1L8PLFdj6DXLeszjyi0SGsDHxF9h6mqP/E=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Chart,online-playlist,0
rkyOjo0JXTGiSXYtfpneTe1GGahHxSGuo4nQ+2U23tU=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
B0Y/TeU8cv8UyBszq+0edlROjRj+01G0GAs83+SRnNI=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,0
DKWev7jpuM9wB4AB0BFb1lNYMW4xKD63bze2W9yEMOw=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
x9JYlJSBNsO+ikp41JA/A3QgISfzekspIBUutZUwCrA=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Chart,online-playlist,0
un+M8wa2MPTZDZvTGFhpx3Xouvty5/rJR7+90Mt5njE=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
+boPBM5G5+vAfbO6zTy7A2FrVQyl91aBPGHkQ6ciNYc=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-playlist,1
AZmYG8ElPwWplKUvedAyb9hnyKjN2sVpfo35nAVYfkk=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,,local-library,0
Cxm0P1qgJTWBPTsXY7mOLITmdBbaMwcXJWMl6tcjs8Q=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
ZS9UWv/3eiiIr/yu5jK/o2GGGlWcqf262jRz79meK/s=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,,song-based-playlist,1
b2gN1yxIt1NOK1PEZLYVlqJFJV0hSjAcSnyihuS3HwU=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Feature,online-playlist,1
luq0IXEXcaHT4Y4dkTJxj2O6s0s5LLsIoStHGsNBgcw=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
T9xUAPU7+Gu5sitbNN/QgJOtsdkB9CPQ6jOAbLi06Rg=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Chart,online-playlist,0
WDLcDV1IQeZMG+SeByJQjjdRwHGkZeSpxJo22XejbPY=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
ZPWb6vzAmdpKsuliyCyReBYODQFMqXNeSwREmmxZaeI=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
GQHg3oG9EqQU9gMOSRYTxNlqbR75OiXgCmWWzaoTqps=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
8zDNI8IvHxXaRVvAc8RrJlcwGmpPF5Dcs8KDeBNJrhQ=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
eS/5GnyaLs5vwEcg0jcNfqQrRh0pmYXwAMhlUVyzizE=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Chart,online-playlist,1
1qkg0Wp3r0ugWazL8vuOQu4HRPLcHoSX+2lazmK4Lr4=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
g1gw/W1RHQXTm1Gjx3PBzAxCTxvOb4VYX7LH1C/3lec=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
ASWFhBv4FSombgFHN1ihoXBLExVWEXJmlqX2RJ8V14s=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
76w5dZdcr4AJ4tjOW37f4+2rA295XWTs/HjfLI3SyN4=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Chart,online-playlist,1
FI8DZPOXQWLX73kP5P8HMQU0doRKndN0H0rJIMLLL9E=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,0
EUq7T1ylS1dC9hkBLgXy2trzaToqy/WwgFG3MIazfjg=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
mK3kkhkReRBCluGP7+YnXSRdwwFFZPaTE92xLlDqwqA=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
bDsM1oXivLBeo+YMeN59/r/dx7Vog+vmWqjb6yYTJ+o=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Chart,online-playlist,1
zKscwb12jADFTtbu+EGrljpVG3O8eyLu2JeDIVH1sls=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
sROBQstpxXwD9vhGsXKFgu6STm19Cpk+EOSnjjQl2MY=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Chart,online-playlist,1
P6CgyHthlhlWg0AVPIB7qAkHm/t3s2ewUZAtRemqGkI=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,0
TetTBcJIrVVSPUi7m5IrnbeVXp8CdlLhFcSuCkZuw+s=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,0
xIoFRwriF4E+OyxE8bWMauYpnzOZqFcxjBl2pqZ/udo=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-playlist,0
C/eeTc8e+wdh4DvFH7GdnHiYgUIDDPhOi0DxPMb8NTA=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,0
ELDL/ufCtO3DU4obZhcAumWxeyiXMapiUyv2B6XzQmE=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,My library,local-library,1
boOU3xTDfBv43+rDuOH0CL0OOnpy4XZnWhmCxUlXoxw=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
9ijgLhtFIb0vwRnRCe91ZJmx4mZCLa9x9XN2GpLT0Co=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
qjkOWaiZA/LwbrIcEpfP398+bkgrIAGrKVsTHmOPG4I=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
hwTW7/qgyy+iiy7gldZVTQ2Z7hOZsQXBiRo+boKyVVk=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
Jd2BHsBagvpjEPs9vbPOy4AMmS09NUomjimvjRnolzo=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
L+5bpBfapgPhtiVliPhp1Oi1OGyckxtZUxEXGMtlqDE=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
EsuQZHhjISSdKdgog0vqqtgwyD8IM/j6dc5QKO3C464=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Chart,online-playlist,0
uqyExrznlqVu+/mWed4ZO7NYUZJ5+xnHpxXMa/zzXMQ=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
Bfom7pVMwBCy0Nnb1pAHP89C95816F836IDeFFmrAu0=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
MgCIA8sRsFQ1jrxvCfohdOnwxz1LHtaXzkafEH+8tqo=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
x7enrdEEE0XJYOy4cSfA9QBN4K6iniX6oQ/yL9uc+r8=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,0
lfd/eJK9Nm4B8iHuhLW8gRXtq20UiEcGbMJdWpT3WpA=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,0
d+O8bpv5Q8SJiCfLQKnw7oTY0rxTojiUYLeKhn2viXs=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
eSeXVcVjLd2Wd1KMkP9L+nTH/KQfrh9xQ6hvPFwmsZE=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Genre,online-playlist,1
WFEeYvcnOAgbJGBWUSLSKNBVSAuHkjCdCmDDip09j+8=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
wzDGKTBIQTciNijBLuVqyaqZ9CTXjuka3dBFh+Ps3y0=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Genre,online-playlist,1
6H2DGFNmtGGZeUd+3OhiyisKByeV6vXWxFBGzjvmPGg=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
IgZ/XADfw5D7oOsCihSZ+GynIuuFVousZdXZRDYABz0=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-playlist,1
mf5IY+zHyOuJxbGKdbqKP2IoUZAczfguSaCD6ENwLMc=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Chart,online-playlist,1
Jhior/J8m02vfHvn2HZWoy0SlADBMrIK/H81aFivBik=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,song-based-playlist,1
S43cFJ1AuR6m5jE85zrzV/bitIn7rfUatkxXRnOe2l0=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
oyi6tPM76dYEZPB7S7Y1GCaCOucsrapH2dTV5XJls1Q=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
g5qW6lgWMRGCrLpV8YhdQYho4t0fC0bC3p3uupIs80U=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
ZJaFLYPk0kdHiBUx/RL2QsX+5PL7EvcMnNb5uBkXzuo=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-playlist,1
VS88BetHW81y1WVDhL+PuotqtA+sjCHe2QUAaaNNQYY=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,0
xqj8mfctdJDhkRubE/x4VNMJYcOPXYFB2hO/Jfnnzmg=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-playlist,1
CZ3HicXoxhTWIqVAQyn9YC5eJUVp6Xs9/PRIAR3cy3Y=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
hJh7mp8YbUmBm9mVeY7UeT7BadDE/1h+QZ8hzjUxQMg=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
h0gWY3olR/Yhs5v76iqRKGolQ+9yD1FaNkH+/IuMGaM=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
2UpG3tdT0f5bMevhPVwIHiLdtwKxBNtVtLvXfpvNih8=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,0
/qQpt7bPkns/GVJ6/LYJr5MNQGbqMOg3GYoEEubQPIE=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
WwN3xQomt9qU+Mw/V45Cst0cMMX0WtCo/MJv+p9t9cw=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Chart,online-playlist,1
J/WclKXkUy5piMJ3OrSUF9fxbz/0hfOpkXb/EI8nlIA=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Feature,online-playlist,0
kLZbp9YOsYhwGpbjSPJNDhgPtU7OyOfjvGOXFJAGCoY=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
CGOlu5V5agmCjyjcPlnSG5N5LMM+0f4IoZVzJ+Faiwo=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
8TTqgjXtkIf4SnwYTUd15oLd6Lyp+yFHSMA3ZeF16Ro=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,explore,Online playlist more,online-playlist,1
eP0dtpwjYt1VQ88GwQFotcby4a04wQBrGE18yCTMw0c=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Local playlist more,local-library,1
4JcmLwVj0pqu7R7iLO5MfVlz3szIw8sCLk2EJHndvuw=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
Ih50LL+C9fdeWbLQVjOzpj1k+jk+WH1AKDNtSy+SjN4=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-playlist,1
HyYQhxUySc+mVkjwS0MMA67gswoaelWwpR4F5MBh4rY=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Chart,online-playlist,1
esXhDw+MBO/9wEKeG4zlLqAniOhuaRGIonyxtpmlsGI=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,0
f9nh7p6Rgrme3LeU/1pi1nTu2dWBD1TPjdq9XkT4BJA=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
ST9AjWh7Al2204CU7tPtB90Mnx3DTL4txuJM9UEMi1A=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Genre,online-playlist,1
6UmteB0Esjjb5rvmd9+7vIq7JpGT3eOfFSPm4bRjSSU=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Chart,online-playlist,0
tBi90q6XbsFfsv68o13Z+n6pJ3a8z42Gwd+YcPnhYNg=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
Ds37WFrC13n3M5xlDQcPJnyZOM24yEPWQj9oQhXy53A=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
wJzizED+08MR+E1OaJxsEFOFrhfFmhrYfAoXjXlx/0c=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
t9m6n01Sr6VIw278Vp3OYoZ9p9Q750+U8T+obxy2IEQ=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
Wy8p/mu1KZ8GGu75hQs20vMfXuj3kiHSBi9BGt9i1Yg=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,0
FnrujU1+Kk2Ek5D9G3ZJFp0hHQbqzzuvRd4KOO1CP/g=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
2EJg3hxnQLx20THIATg4Rk8KGcUWo+tL/PWPA9PovGc=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
ZaoY5CuhbWnoKFwMjCBtlOwEQnMVKzr9EelM+lYuDNo=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Chart,online-playlist,1
r7drhXic5MxVuWwPlKZzn/F3eRxaW5wb4p+vx9m1KSo=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Chart,online-playlist,1
F+lZA0viD8laVRq8Tj9Bac9I0fN3Bnok8yy5CAB+j1M=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
d2x+bEa6Kw70VlymMTvotrZ1jyk0gKQBbTFAyNjQ5Ks=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
pTKyN7Aj76yg9RGVSsgl6sqXbvnnUlVHIFKY0UEfNDs=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,search,Search,song,1
JkQacE3rvmhh65R04eDLbu+M7MCkpzmHwMGrbZo0puc=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Chart,online-playlist,0
jeay59pVllbNJiucMg3YTYN2LuEp9ZpxSHWQo/M4Tws=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
Li3A6X0v1MrnF6cOO8hEcj55MeMplFE7/wH7qNFox5o=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Chart,online-playlist,1
wUQ1OUgol2a0wIPgIo6YS6U1Q/5mdBzHigxdwDQ1VWo=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
DzgeUGNvA7mZ+Z0tHEXCbKM5Lr5fm+Xs0+mvyPESHQc=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
sz/uD2qvR7oedo5Vc750Gwulf9nL9oh0wluSW1FtDmo=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
aSDzlImvSIf3cZQXOV2nIej5UwQxcKKwQuXJgmh2nLU=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
+B+oiYLl5kv1IDNQv6PBkoh/Ar60ZjRfXQmUK7zvJO4=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
W/RS3k9UVtey13Ab7attLTv/n3oW6+cpAQBwSO1/Ing=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-playlist,1
PZARaf5VcB2Pz0zl0fE+DHa/Prf905Mzubv5AAWAJDM=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,,local-library,0
9Yq7r+KhhWWgJybTigAyezMIEL0tTgAW1iKzIPuWeew=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-playlist,1
DJubuCRFdOPuNTKOGi9xj9hYEs1xa+4wMnfd7vR+GYw=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,0
VayPP6rDQpuZ6/e4whfgnnMQK8cVhXIIWGUtLQOM4CQ=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-playlist,1
gOffKSlO5OsV9ys/zGfrvS3MKFHXmHPEXZwJnAu9ptw=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
4wc7hLzJyyCUfqMEU8/8NG+2cS4iX4SLOmiYu7+PB8s=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
8S5SH6PycNC0O4Xw6mkTFHylVD609X5TfHy0uTlYOjY=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Chart,online-playlist,1
0aRtNBhGAuRn6jmpCGlJeVPiB33d+SyRjWwCUWGGItQ=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,1
Ge8c0U9VF5f0nctWQELb9kCxM2I0N79Hk+x1iGE1uM8=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,0
5oQOGl+dMZVIOqkD9jdRJpMSSK8zHOgED5SNE4LoWW8=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-library,1
Tak4LoOyqrp8TmKeV96D5OnORh+l9q25/qHAYZJAKb0=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Chart,online-playlist,1
3MX5lLaGELCcoxnboWKetdGhTYmlyaSi3IGweq9p+Ew=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,0
Grsuo4iD3vEYdY0kbkpYGweTdcuSU8otpt5KkebCqxQ=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Online playlist more,online-playlist,0
bJ1a/UQxdrNsUSM5ggKadb5XIjhoNEGwcnxgoZefr2I=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Local playlist more,local-playlist,1
RxQ3Sf5yzX5oyKsh+JBSF9NK+IMAoD/vA9C97eSWANU=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Chart,online-playlist,1
7YqKhmo43RsXEgCEwD6V7ruuHQkV0aNzrWF6/oo5YSE=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,discover,Discover Chart,online-playlist,0
WE+gsAV8ckfIhuNCUJ5Tpx2Mwq7d1rBWjxD6CST+3eA=,ClazTFnk6r0Bnuie44bocdNMM3rdlrq0bCGAsGUWcHE=,my library,Search Trends,song,0
